"id";"winerys";"wine";"winetype";"country region";"averages";"reviews";"images"
"391";"Brendan Tracey";"Rue de la Soif Rosé 2016";"Rose";"France
·
Vin de France";"4.2";"46 ratings";"https://images.vivino.com/thumbs/ORJNWnEDQDalvYuWYMiD1A_pb_x300.png"
"392";"Clos Cibonne";"Cuvée Prestige Caroline Rosé 2017";"Rose";"France
·
Côtes de Provence";"4.2";"46 ratings";"https://images.vivino.com/thumbs/CEs3G3roR3qkt0mn3gK6Ew_pb_x300.png"
"393";"Ruth Lewandowski";"Feints 2016";"Rose";"United States
·
Mendocino County";"4.2";"45 ratings";"https://images.vivino.com/thumbs/UyNLuTh0TvS1OuQJA0xJKg_pb_x300.png"
"394";"Domaine de Montine";"Muse Rosé 2018";"Rose";"France
·
Drôme";"4.2";"44 ratings";"https://images.vivino.com/thumbs/YYVctT3rT06oPDeHpFRQAg_pb_x300.png"
"395";"Chateau Réal Martin";"Perle de Rosé Côtes de Provence 2017";"Rose";"France
·
Côtes de Provence";"4.2";"44 ratings";"https://images.vivino.com/thumbs/26j2Mao7RSOSpJ4BhyXHSA_pb_x300.png"
"396";"Château Puech-Haut";"Saint-Drézéry Tête de Bélier Rosé 2013";"Rose";"France
·
Saint-Drézéry";"4.2";"44 ratings";"https://images.vivino.com/thumbs/DvZQOj26QleykGQiDdm0nQ_pb_x300.png"
"397";"Luccío";"Strawberry Moscato N.V.";"Rose";"Italy
·
Piemonte";"4.2";"44 ratings";"https://images.vivino.com/thumbs/K4rsUN2GS_-5QahQlVpdBw_pb_x300.png"
"398";"Domaine La Bernarde";"Les Hauts du Luc Côtes de Provence Rosé 2018";"Rose";"France
·
Provence";"4.2";"44 ratings";"https://images.vivino.com/thumbs/aZNJ11uhTJO35TwPPtSa1g_pb_x300.png"
"399";"Domaines Bunan";"Château La Rouvière Rosé 2013";"Rose";"France
·
Bandol";"4.2";"44 ratings";"https://images.vivino.com/thumbs/6G9NXbAUQHu6aszkpyiwIw_pb_x300.png"
"400";"Château Haut Gleon";"Vallée du Paradis Rosé 2016";"Rose";"France
·
Vallee du Paradis";"4.2";"43 ratings";"https://images.vivino.com/thumbs/fXL1jfuERpCdsLkv2qHZ7Q_pb_x300.png"
"401";"Domaine Hippolyte Reverdy";"Sancerre Rosé 2017";"Rose";"France
·
Upper Loire";"4.2";"43 ratings";"https://images.vivino.com/thumbs/YxaUaXBoSSe9Hf-atGwxyQ_pb_x300.png"
"402";"Château de Pibarnon";"Bandol Rosé 2010";"Rose";"France
·
Bandol";"4.2";"43 ratings";"https://images.vivino.com/thumbs/sc6DACwZQy-v_9-QxHzBhw_pb_x300.png"
"403";"Chivite";"Navarra Coleccion 125 Rosado 2016";"Rose";"Spain
·
Navarra";"4.2";"43 ratings";"https://images.vivino.com/thumbs/ESS54hWmQXSlMn66uYbPsA_pb_x300.png"
"404";"Christian Bamberger 1658";"Blanc de Noir Merlot 2013";"Rose";"Germany
·
Nahe";"4.2";"43 ratings";"https://images.vivino.com/thumbs/QztRYHXoRz6Wb882CqRYkw_pb_x300.png"
"405";"Alain Gueneau";"Chavignolet Sancerre 2016";"Rose";"France
·
Sancerre";"4.2";"44 ratings";"https://images.vivino.com/thumbs/JEXST_rCTFi9pjidyso40w_pb_x300.png"
"406";"Populis";"Reversée Rosé 2018";"Rose";"United States
·
Mendocino County";"4.2";"42 ratings";"https://images.vivino.com/highlights/icon/best_user_rated.svg"
"407";"Estandon";"Côtes de Provence Zénith 2018";"Rose";"France
·
Côtes de Provence";"4.2";"42 ratings";"https://images.vivino.com/highlights/icon/best_user_rated.svg"
"408";"Château Léoube";"Léoube La-Londe Rosé N.V.";"Rose";"France
·
Côtes de Provence";"4.2";"44 ratings";"https://images.vivino.com/thumbs/kXCnYIjIROurANgktcJW5w_pb_x300.png"
"409";"Domaine de Terrebrune";"Terroir du Trias Delille Vigneron Bandol Rosé 2014";"Rose";"France
·
Bandol";"4.2";"42 ratings";"https://images.vivino.com/thumbs/LOBU6L-fQp-rchWrHMfKjw_pb_x300.png"
"410";"Alain Gueneau";"Chavignolet Sancerre 2015";"Rose";"France
·
Sancerre";"4.2";"42 ratings";"https://images.vivino.com/thumbs/JEXST_rCTFi9pjidyso40w_pb_x300.png"
"411";"Strehn";"Blaufränkisch Rosé 2016";"Rose";"Austria
·
Burgenland";"4.2";"42 ratings";"https://images.vivino.com/thumbs/8mCFmXM_R92YhS22GLQi8Q_pb_x300.png"
"412";"Domaine de la Garenne";"Sancerre Rosé 2018";"Rose";"France
·
Sancerre";"4.2";"42 ratings";"https://images.vivino.com/thumbs/ImA7zzWpQiud439v4IpHpA_pb_x300.png"
"413";"North Valley";"Pinot Noir Rosé 2017";"Rose";"United States
·
Willamette Valley";"4.2";"42 ratings";"https://images.vivino.com/thumbs/pSGD5Is1SGK2utMyU0W1nA_pb_x300.png"
"414";"Gothic";"Telltale Rosé 2015";"Rose";"United States
·
Willamette Valley";"4.2";"41 ratings";"https://images.vivino.com/thumbs/2uANddo3TNe6E0bDv0cB9g_pb_x300.png"
"415";"Wairau River";"Rosé 2016";"Rose";"New Zealand
·
Marlborough";"4.2";"41 ratings";"https://images.vivino.com/thumbs/Ad8liX0rRq-DPcolc1bHtg_pb_x300.png"
"416";"Tablas Creek Vineyard";"Dianthus 2017";"Rose";"United States
·
Paso Robles";"4.2";"41 ratings";"https://images.vivino.com/thumbs/g7r2VQFnRdGe_GrEc-5Xfg_pb_x300.png"
"417";"Jericho Canyon Vineyard";"Estate Rosé N.V.";"Rose";"United States
·
Napa Valley";"4.2";"41 ratings";"https://images.vivino.com/thumbs/155MYRd4RGWn7YlCEYR7rg_pb_x300.png"
"418";"Château Pigoudet";"Classic Rosé 2013";"Rose";"France
·
Coteaux d'Aix-en-Provence";"4.2";"41 ratings";"https://images.vivino.com/thumbs/7NuqRindSxW7cXDBQLU4SQ_pb_x300.png"
"419";"Spell";"Vin Gris of Pinot Noir Rosé N.V.";"Rose";"United States
·
Sonoma County";"4.2";"41 ratings";"https://images.vivino.com/thumbs/nzt9ifVVQFiatef7CnlAPw_pb_x300.png"
"420";"Arnot-Roberts";"Rosé 2016";"Rose";"United States
·
Clear Lake";"4.2";"40 ratings";"https://images.vivino.com/thumbs/lG6uTqIARzqFokwpUQ9E-w_pb_x300.png"
"421";"Bodega Otazu";"Otazu Merlot Rosado 2018";"Rose";"Spain
·
Navarra";"4.2";"40 ratings";"https://images.vivino.com/thumbs/_REIJ0thTZSO9TUqqEFxIQ_pb_x300.png"
"422";"Peyrassol";"Le Clos Peyrassol Côtes de Provence Rosé 2016";"Rose";"France
·
Côtes de Provence";"4.2";"40 ratings";"https://images.vivino.com/thumbs/20Ap8hJ2ScakR7gx0uidIw_pb_x300.png"
"423";"Orenga de Gaffory";"Cuvée Felice Patrimonio Rosé 2016";"Rose";"France
·
Patrimonio";"4.2";"39 ratings";"https://images.vivino.com/thumbs/op2mSsltRLSlN2oUUy7-bQ_pb_x300.png"
"424";"Château Saint Baillon";"Côtes de Provence Rosé 2014";"Rose";"France
·
Côtes de Provence";"4.2";"39 ratings";"https://images.vivino.com/thumbs/mJY39kKdS9WvUheotiVuHA_pb_x300.png"
"425";"Château le Puy";"Rose-Marie 2016";"Rose";"France
·
Blaye - Côtes de Bordeaux";"4.2";"39 ratings";"https://images.vivino.com/thumbs/Ppd7eHIwQzGQN0wZAr-hNQ_pb_x300.png"
"426";"Elio Perrone";"Bigarò Rosé 2013";"Rose";"Italy
·
Piemonte";"4.2";"39 ratings";"https://images.vivino.com/thumbs/kixsM17DQPm1fVhtXU7CVw_pb_x300.png"
"427";"François Cotat";"Chavignol Sancerre Rosé 2016";"Rose";"France
·
Sancerre";"4.2";"39 ratings";"https://images.vivino.com/thumbs/Brth9y9JRgeSCsnhCj2bXw_pb_x300.png"
"428";"Rabble";"Rosé 2018";"Rose";"United States
·
Paso Robles";"4.2";"39 ratings";"https://images.vivino.com/thumbs/3GZrlMBASP2OSXVLuFWdTA_pb_x300.png"
"429";"Medlock Ames";"Bell Mountain Estate Rosé 2017";"Rose";"United States
·
Alexander Valley";"4.2";"38 ratings";"https://images.vivino.com/thumbs/YrfLJsIwQi6NMRYIhd_baA_pb_x300.png"
"430";"Mt. Boucherie";"Rosé 2018";"Rose";"Canada
·
Okanagan Valley";"4.2";"38 ratings";"https://images.vivino.com/highlights/icon/most_user_rated.svg"
"431";"La Tour Melas";"Idylle d'Achinos Rosé 2011";"Rose";"Greece
·
Fthiotida";"4.2";"38 ratings";"https://images.vivino.com/thumbs/9aUmPPTPRXiSZKyQ5FAtTA_pb_x300.png"
"432";"Van Duzer";"Pinot Noir Rosé 2013";"Rose";"United States
·
Willamette Valley";"4.2";"38 ratings";"https://images.vivino.com/thumbs/qUGcWUBrR1C-ueHJ8vlX-A_pb_x300.png"
"433";"Division Villages";"l’Avoiron Rosé of Gamay Noir 2016";"Rose";"United States
·
Columbia Valley";"4.2";"39 ratings";"https://images.vivino.com/thumbs/3OWw0-TpQu6Md345Xn-QZA_pb_x300.png"
"434";"Clos Cibonne";"Cuvée Prestige Caroline Rosé 2015";"Rose";"France
·
Côtes de Provence";"4.3";"39 ratings";"https://images.vivino.com/thumbs/CEs3G3roR3qkt0mn3gK6Ew_pb_x300.png"
"435";"Domaine Lafage";"La Grande Cuvée Rosé 2016";"Rose";"France
·
Côtes du Roussillon";"4.2";"38 ratings";"https://images.vivino.com/thumbs/eLc1KykxT9uFfFn0J4nGkg_pb_x300.png"
"436";"Alois Lageder";"Rosenmuskateller Moscato Rosa 2013";"Rose";"Italy
·
Südtirol - Alto Adige";"4.2";"38 ratings";"https://images.vivino.com/thumbs/L6AP8-1-SpeRfJzsoJv0Iw_pb_x300.png"
"437";"Château Margüi";"Perle de Margüi Coteaux Varois en Provence Rosé 2014";"Rose";"France
·
Coteaux Varois en Provence";"4.2";"38 ratings";"https://images.vivino.com/highlights/icon/best_user_rated.svg"
"438";"Binigrau";"E Rosat (Ecològic) 2015";"Rose";"Spain
·
Mallorca";"4.2";"37 ratings";"https://images.vivino.com/thumbs/Y1vteQLUSyy86igTZ5-7aA_pb_x300.png"
"439";"Talai - Berri";"Finca Jakue Rosé 2016";"Rose";"Spain
·
Getariako Txakolina";"4.2";"37 ratings";"https://images.vivino.com/thumbs/dQ33P825RpGSCL6aEjHboA_pb_x300.png"
"440";"Château Léoube";"Secret de Léoube Rosé 2014";"Rose";"France
·
Côtes de Provence";"4.2";"37 ratings";"https://images.vivino.com/thumbs/ZtUhxN_nQzGEyhnDuJ4JAw_pb_x300.png"
"441";"Château Hermitage Saint-Martin";"Enzo Rosé 2016";"Rose";"France
·
Côtes de Provence";"4.2";"37 ratings";"https://images.vivino.com/thumbs/4SwzC0RSSACNnDJAOEsITw_pb_x300.png"
"442";"Camino Roca Altxerri";"Getariako Txakolina Rosé 2016";"Rose";"Spain
·
Getariako Txakolina";"4.2";"37 ratings";"https://images.vivino.com/thumbs/-0tdQdGHQm6iFVR4S2GnLw_pb_x300.png"
"443";"Château de Caraguilhes";"Cara de Caraguilhes Rosé 2016";"Rose";"France
·
Corbières";"4.2";"36 ratings";"https://images.vivino.com/thumbs/A6x3Ax2STWKTbmAkwn8RgQ_pb_x300.png"
"444";"Bertaine & Fils";"Rosé 2014";"Rose";"France
·
Aude";"4.2";"37 ratings";"https://images.vivino.com/thumbs/2Vb0WrgaRUK285q-kN9vmg_pb_x300.png"
"445";"Herrenhof Lamprecht";"Pinot Noir Rosé N.V.";"Rose";"Austria
·
Steiermark";"4.2";"35 ratings";"https://images.vivino.com/thumbs/OEzPtEoMTwm1nPnPs5t_3A_pb_x300.png"
"446";"Fattoria Sardi";"Le Cicale Rosato 2016";"Rose";"Italy
·
Toscana";"4.2";"35 ratings";"https://images.vivino.com/thumbs/QCInNrOCRki7Ns6BP2hl4g_pb_x300.png"
"447";"Domaine Guillaman";"Rosé de Pressée 2017";"Rose";"France
·
Côtes de Gascogne";"4.2";"34 ratings";"https://images.vivino.com/thumbs/iMT78lnUTkiQE36rw4834g_pb_x300.png"
"448";"Koerner";"Tiver Vivian Vineyard Rosé 2017";"Rose";"Australia
·
Clare Valley";"4.2";"34 ratings";"https://thumbs.vivino.com/avatars/-GzV1YftRyaokKbezqcbRw_50x50.jpg"
"449";"Barranco Longo";"Oaked Rosé 2009";"Rose";"Portugal
·
Algarve";"4.2";"34 ratings";"https://images.vivino.com/highlights/icon/top_ranked.svg"
"450";"Santa Clerissa";"Ramato Rosé 2015";"Rose";"Italy
·
delle Venezie";"4.2";"34 ratings";"https://thumbs.vivino.com/avatars/0000dvpbw211ha3af4b13b7_50x50.jpg"
"451";"Château Pradeaux";"Bandol Rosé 2018";"Rose";"France
·
Bandol";"4.2";"34 ratings";"https://images.vivino.com/thumbs/LXAqwWIuQyus7jvzDP6DkQ_pb_x300.png"
"452";"Domaine de la Baume";"Pinot Noir Les Vignes d'Heloise Rosé 2018";"Rose";"France
·
Languedoc-Roussillon";"4.2";"33 ratings";"https://images.vivino.com/thumbs/heCPOeLWQTWeuCEKsW7mwg_pb_x300.png"
"453";"Château de Pampelonne";"Légende Côtes de Provence Rosé 2017";"Rose";"France
·
Côtes de Provence";"4.2";"33 ratings";"https://images.vivino.com/thumbs/AcGRR_98RCOe3GcHn6C5Cw_pb_x300.png"
"454";"Domaine des Campaux";"OséRose Côtes de Provence Rosé 2016";"Rose";"France
·
Côtes de Provence";"4.2";"33 ratings";"https://images.vivino.com/thumbs/vMydKUUaQwOnPbaCJAQBfQ_pb_x300.png"
"455";"21 Brix";"Thirsty Elephant N.V.";"Rose";"United States
·
Lake Erie New York";"4.2";"33 ratings";"https://images.vivino.com/thumbs/uOv1Bc1kRRe2pGnnPpdTOg_pb_x300.png"
"456";"Breezette";"Côtes de Provence Rosé 2018";"Rose";"France
·
Côtes de Provence";"4.2";"33 ratings";"https://images.vivino.com/thumbs/bgw3opMETVeSOt_Xgz7u8g_pb_x300.png"
"457";"Firma Gemoed";"Lieve - Rosé N.V.";"Rose";"France
·
Rhone Valley";"4.1";"35 ratings";"https://images.vivino.com/thumbs/i_yxh_IHQMiWkUK5OLpz1g_pb_x300.png"
"458";"Gothic";"Telltale Rosé 2013";"Rose";"United States
·
Willamette Valley";"4.2";"33 ratings";"https://images.vivino.com/thumbs/2uANddo3TNe6E0bDv0cB9g_pb_x300.png"
"459";"Saint Mitre";"Cuvée M Rosé 2012";"Rose";"France
·
Coteaux Varois en Provence";"4.2";"33 ratings";"https://images.vivino.com/thumbs/HsFK__ZnRRGCx4XLM0ICuQ_pb_x300.png"
"460";"Château de Berne";"Pur Rosé 2015";"Rose";"France
·
Côtes de Provence";"4.2";"32 ratings";"https://images.vivino.com/thumbs/FwpsrGy5Q-i5WmfuK3GwLA_pb_x300.png"
"461";"Gavoty";"Cuvée Clarendon Côtes de Provence Rosé 2015";"Rose";"France
·
Côtes de Provence";"4.2";"32 ratings";"https://images.vivino.com/thumbs/70qRZVC8RGKblSvhU46Eow_pb_x300.png"
"462";"Ferry Lacombe";"Naos Côtes de Provence Rosé 2017";"Rose";"France
·
Côtes de Provence";"4.2";"32 ratings";"https://images.vivino.com/thumbs/kGLpZvZ5Q666cy58k4E-QA_pb_x300.png"
"463";"Château Sainte Béatrice";"Summer Dreams Côtes de Provence Rosé 2016";"Rose";"France
·
Côtes de Provence";"4.2";"33 ratings";"https://images.vivino.com/thumbs/pv6Fez5aQVip4m_XTNCfpw_pb_x300.png"
"464";"Domaine de la Villaudière";"Sancerre Rosé 2015";"Rose";"France
·
Sancerre";"4.2";"32 ratings";"https://images.vivino.com/thumbs/UzWDNUe9RsWhTF9HdWPasw_pb_x300.png"
"465";"Inman Family";"OGV Estate Endless Crush Rosé Of Pinot Noir 2010";"Rose";"United States
·
Russian River Valley";"4.2";"32 ratings";"https://images.vivino.com/thumbs/H-hsiNi6RKyAOvXtfBAGnA_pb_x300.png"
"466";"Bulgarini";"Chiaretto Garda Classico 2013";"Rose";"Italy
·
Garda";"4.2";"32 ratings";"https://images.vivino.com/thumbs/A94hJUIDRrG2OP2aw4PkBA_pb_x300.png"
"467";"Wölffer Estate";"Summer In A Bottle Rosé 2013";"Rose";"United States
·
Long Island";"4.2";"30 ratings";"https://images.vivino.com/thumbs/J0Dp6I3eREma6PrZSQPwew_pb_x300.png"
"468";"Château de Caraguilhes";"Cara de Caraguilhes Rosé 2015";"Rose";"France
·
Corbières";"4.2";"29 ratings";"https://images.vivino.com/thumbs/A6x3Ax2STWKTbmAkwn8RgQ_pb_x300.png"
"469";"Gassier";"Château Gassier 946 Sainte Victoire Sélection Parcellaire Rosé 2017";"Rose";"France
·
Côtes de Provence";"4.2";"29 ratings";"https://images.vivino.com/thumbs/UVQlLZR2Q6mnuDrWbQUfkQ_pb_x300.png"
"470";"Domaine du Gour de Chaule";"Amour de Rosé Gigondas 2013";"Rose";"France
·
Gigondas";"4.2";"29 ratings";"https://images.vivino.com/thumbs/h4JlUs_1QSWvvBxFkWG8xA_pb_x300.png"
"471";"Le Vigne di Zamò";"Ramato Pinot Grigio 2010";"Rose";"Italy
·
Colli Orientali del Friuli";"4.2";"27 ratings";"https://images.vivino.com/thumbs/Hs7km_FtQQagw_TKcZ_p0Q_pb_x300.png"
"472";"L'Avenir";"Glen Rosé 2016";"Rose";"South Africa
·
Stellenbosch";"4.2";"27 ratings";"https://images.vivino.com/thumbs/1-jeI4lUQBOkBpGx2MQH7w_pb_x300.png"
"473";"Château des Marres";"Prestige Rosé 2015";"Rose";"France
·
Côtes de Provence";"4.2";"27 ratings";"https://images.vivino.com/thumbs/W1Sa8UU1TOW1X88JS9Z0mQ_pb_x300.png"
"474";"Kayra";"Beyaz Kalecik Karasi Rosé 2018";"Rose";"Turkey
·
Denizli";"4.2";"27 ratings";"https://images.vivino.com/thumbs/q5fyG8iYQrCvhYpcKuezyg_pb_x300.png"
"475";"Comm. G.B. Burlotto";"Elatis Rosato 2011";"Rose";"Italy
·
Vino d'Italia";"4.2";"26 ratings";"https://images.vivino.com/thumbs/2PizNEm4RLOV9LaylR_-xQ_pb_x300.png"
"476";"Château Saint Jacques d'Albas";"La Chapelle en Rosé 2015";"Rose";"France
·
Languedoc-Roussillon";"4.2";"26 ratings";"https://images.vivino.com/thumbs/x0GPq-uoR0KSjeFcl59NAw_pb_x300.png"
"477";"Idlewild";"The Flower Flora Fauna Rosé 2016";"Rose";"United States
·
North Coast";"4.2";"26 ratings";"https://images.vivino.com/thumbs/DyP_4TLtS6a76WIhaBgeug_pb_x300.png"
"478";"Cataldi Madonna";"Piè delle Vigne Cerasuolo d'Abruzzo 2016";"Rose";"Italy
·
Cerasuolo d'Abruzzo";"4.2";"26 ratings";"https://images.vivino.com/thumbs/GHslXquISAa3xvS1EhMLeA_pb_x300.png"
"479";"Rosatello";"Rosé 1970";"Rose";"Italy
·
Toscana";"4.2";"26 ratings";"https://images.vivino.com/thumbs/GJt3cv_VSEmFV0-UOQR1Tw_pb_x300.png"
"480";"Château Mangot";"M de Mangot 2015";"Rose";"France
·
Bordeaux";"4.2";"26 ratings";"https://images.vivino.com/thumbs/dDBSAH9USC-knxTdbGF1mw_pb_x300.png"
"481";"Château La Coste";"Bellugue Rosé 2013";"Rose";"France
·
Provence";"4.2";"26 ratings";"https://images.vivino.com/thumbs/E98vbSm0R4aCctvyPAZ8AQ_pb_x300.png"
"482";"Limerick Lane";"Syrah of Rosé 2017";"Rose";"United States
·
Russian River Valley";"4.2";"26 ratings";"https://images.vivino.com/thumbs/IUJDaRtvTpKyQCWtQn9_1g_pb_x300.png"
"483";"Gassier";"Château Gassier 946 Sainte Victoire Sélection Parcellaire Rosé 2013";"Rose";"France
·
Côtes de Provence";"4.2";"26 ratings";"https://images.vivino.com/thumbs/UVQlLZR2Q6mnuDrWbQUfkQ_pb_x300.png"
"484";"A Tribute to Grace";"Santa Barbara Highlands Vineyard Rosé of Grenache 2015";"Rose";"United States
·
Santa Barbara County";"4.2";"26 ratings";"https://images.vivino.com/thumbs/GneOz8q4QGenHEUMFFZHcw_pb_x300.png"
"485";"Domaine de La Croix";"Bastide Blanche 2018";"Rose";"France
·
Côtes de Provence";"4.2";"25 ratings";"https://images.vivino.com/avatars/default_user_50x50.png"
"486";"Les Terriades";"Cabernet d'Anjou 2017";"Rose";"France
·
Cabernet d'Anjou";"4.2";"25 ratings";"https://images.vivino.com/thumbs/s0cMUASFQ6qrSbYm9_cPOQ_pb_x300.png"
"487";"Wente";"Pinot Noir Rose (Small Lot) 2014";"Rose";"United States
·
Arroyo Seco";"4.2";"25 ratings";"https://images.vivino.com/thumbs/PSMKZZgbTsS3t5oRmr0z8w_pb_x300.png"
"488";"Bindella - Tenuta Vallocaia";"Gemella Rosato 2018";"Rose";"Italy
·
Toscana";"4.2";"25 ratings";"https://images.vivino.com/highlights/icon/most_user_rated.svg"
"489";"Mathilde Chapoutier";"Côtes de Provence Rosé 2016";"Rose";"France
·
Côtes de Provence";"4.2";"25 ratings";"https://images.vivino.com/thumbs/_nUGINuRRdmHL1OZM9BOwg_pb_x300.png"
"490";"François Cotat";"Chavignol Sancerre Rosé 2011";"Rose";"France
·
Sancerre";"4.2";"26 ratings";"https://images.vivino.com/thumbs/Brth9y9JRgeSCsnhCj2bXw_pb_x300.png"
"491";"Domaine Sainte Lucie";"L'Hydropathe Elite Rosé 2015";"Rose";"France
·
Côtes de Provence";"4.2";"25 ratings";"https://images.vivino.com/thumbs/Kkn7RIMUSkmQIhkF6MApiA_pb_x300.png"
"492";"Buena Vista";"Count's Selection Pinot Noir Rosé 2011";"Rose";"United States
·
Sonoma Coast";"4.2";"25 ratings";"https://images.vivino.com/thumbs/YokD6mjEQd2-EOw0eCaWag_pb_x300.png"
"493";"Azul Portugal";"Península de Setúbal Rosé 2015";"Rose";"Portugal
·
Península de Setúbal";"4.2";"25 ratings";"https://images.vivino.com/highlights/icon/top_ranked.svg"
"494";"Domaine de Pellehaut";"Gascon L'été Rosé 2015";"Rose";"France
·
Côtes de Gascogne";"4.2";"25 ratings";"https://images.vivino.com/thumbs/-C-0Fs-vRsaBxPgCAyuf3w_pb_x300.png"
"495";"Le Roi des Pierres";"Sancerre Rosé 2014";"Rose";"France
·
Sancerre";"4.2";"25 ratings";"https://images.vivino.com/thumbs/5iVUziRpQ9aFTGORqhE8pg_pb_x300.png"
"496";"Cà Maiol";"Chiaretto Garda Classico Rosé 2010";"Rose";"Italy
·
Garda";"4.2";"25 ratings";"https://images.vivino.com/thumbs/s8qaAFAvT1-vPKoOWbiL4Q_pb_x300.png"
"497";"Moorooduc";"Pinot Gris on Skins 2016";"Rose";"Australia
·
Mornington Peninsula";"4.2";"25 ratings";"https://images.vivino.com/thumbs/8ozeWUqjRFaQDuxaHMDlIg_pb_x300.png"
"498";"Gueissard";"Cuvée G Côtes de Provence Rosé 2017";"Rose";"France
·
Côtes de Provence";"4.2";"25 ratings";"https://images.vivino.com/thumbs/ftCDe5LlTeaaFAQne5la5Q_pb_x300.png"
"499";"Château d'Esclans";"Whispering Angel Rosé N.V.";"Rose";"France
·
Côtes de Provence";"4.1";"32045 ratings";"https://images.vivino.com/thumbs/Ki7znlmVT7iu_na3qUqRpw_pb_x300.png"
"500";"Château d'Esclans";"Whispering Angel Rosé 2017";"Rose";"France
·
Côtes de Provence";"4.1";"7076 ratings";"https://images.vivino.com/thumbs/Ki7znlmVT7iu_na3qUqRpw_pb_x300.png"
"501";"Château d'Esclans";"Whispering Angel Rosé 2016";"Rose";"France
·
Côtes de Provence";"4.1";"6473 ratings";"https://images.vivino.com/thumbs/Ki7znlmVT7iu_na3qUqRpw_pb_x300.png"
"502";"Château d'Esclans";"Whispering Angel Rosé 2015";"Rose";"France
·
Côtes de Provence";"4.1";"4897 ratings";"https://images.vivino.com/thumbs/Ki7znlmVT7iu_na3qUqRpw_pb_x300.png"
"503";"Château d'Esclans";"Whispering Angel Rosé 2018";"Rose";"France
·
Côtes de Provence";"4.1";"3251 ratings";"https://images.vivino.com/thumbs/Ki7znlmVT7iu_na3qUqRpw_pb_x300.png"
"504";"AIX";"Rosé 2017";"Rose";"France
·
Coteaux d'Aix-en-Provence";"4.1";"2871 ratings";"https://images.vivino.com/thumbs/TAAfUU3pTQ2POqXy09F-Nw_pb_x300.png"
"505";"Domaine Sainte Lucie";"MiP Classic Côtes de Provence Rosé N.V.";"Rose";"France
·
Côtes de Provence";"4.1";"2825 ratings";"https://images.vivino.com/thumbs/WUA65QuMRxeViLJllLqN_A_pb_x300.png"
"506";"Château d'Esclans";"Rosé N.V.";"Rose";"France
·
Côtes de Provence";"4.1";"2280 ratings";"https://images.vivino.com/thumbs/Id4QDWSbR0SEnLq-5Zj5KQ_pb_x300.png"
"507";"Chateau Purcari";"Rosé de Purcari N.V.";"Rose";"Moldova
·
South Eastern";"4.1";"1940 ratings";"https://images.vivino.com/thumbs/6iw-Jxp7T-2Q3LbmGvRQTA_pb_x300.png"
"508";"Wölffer Estate";"Summer In A Bottle Rosé N.V.";"Rose";"United States
·
Long Island";"4.1";"1757 ratings";"https://images.vivino.com/thumbs/J0Dp6I3eREma6PrZSQPwew_pb_x300.png"
