"id";"winerys";"wine";"winetype";"country region";"averages";"reviews";"images"
"380";"Inniskillin";"Riesling Icewine 2013";"Dessert";"Canada
·
Niagara Peninsula";"4.5";"69 ratings";"https://images.vivino.com/thumbs/ZyToTF2xRdqBaQOFXAX2CA_pb_x300.png"
"381";"Tamellini";"Recioto di Soave 2007";"Dessert";"Italy
·
Valpolicella";"4.5";"68 ratings";"https://images.vivino.com/highlights/icon/most_user_rated.svg"
"382";"Cantine Pellegrino";"NES Passito di Pantelleria 2016";"Dessert";"Italy
·
Passito di Pantelleria";"4.5";"69 ratings";"https://images.vivino.com/thumbs/V6ZGiZ1bSbeJZ62C-CEcAg_pb_x300.png"
"383";"Lis Neris";"Venezia Giulia Tal Lùc Bianco Passito 2010";"Dessert";"Italy
·
Venezia Giulia";"4.5";"67 ratings";"https://images.vivino.com/thumbs/Rz1v85mWSq6bNGUEAdCpfQ_pb_x300.png"
"384";"Grand Tokaj";"Tokaji Aszú 6 Puttonyos 1999";"Dessert";"Hungary
·
Tokaj";"4.5";"66 ratings";"https://images.vivino.com/thumbs/mqTayzaeRQ2pZdluQcYfZQ_pb_x300.png"
"385";"Château Rieussec";"Sauternes (Premier Grand Cru Classé) 1975";"Dessert";"France
·
Sauternes";"4.5";"66 ratings";"https://images.vivino.com/thumbs/gnOwIVXJQ6abQRMgMzGoAg_pb_x300.png"
"386";"Clos Haut-Peyraguey";"Sauternes (Premier Grand Cru Classé) 1998";"Dessert";"France
·
Sauternes";"4.5";"65 ratings";"https://images.vivino.com/thumbs/72TsaRbkQR23RB_VPcNjpw_pb_x300.png"
"387";"Argyros";"Vinsanto 20 Years Barrel Aged 1994";"Dessert";"Greece
·
Santorini";"4.5";"64 ratings";"https://images.vivino.com/thumbs/gIYmH1jJRh6IStnn9b06mA_pb_x300.png"
"388";"Château d'Yquem";"Sauternes 1977";"Dessert";"France
·
Sauternes";"4.5";"64 ratings";"https://images.vivino.com/thumbs/Jt7xLGXcSA22gVYMyBJjGg_pb_x300.png"
"389";"Bertani";"Recioto della Valpolicella Classico Superiore 1980";"Dessert";"Italy
·
Recioto della Valpolicella";"4.5";"63 ratings";"https://images.vivino.com/thumbs/R1CkuadKRMyWT42aA-h9Gg_pb_x300.png"
"390";"Inniskillin";"Gold Oak Aged Vidal Icewine 2012";"Dessert";"Canada
·
Niagara Peninsula";"4.5";"62 ratings";"https://images.vivino.com/thumbs/F_0jb2leSvqFcCYo7rt62w_pb_x300.png"
"391";"Argyros";"Vinsanto 12 Years Barrel Aged 2002";"Dessert";"Greece
·
Santorini";"4.5";"62 ratings";"https://images.vivino.com/thumbs/GBKuvHNwSPSPnP2qjKGTOA_pb_x300.png"
"392";"Domaine Comelade";"Le Barral Rivesaltes Ambré N.V.";"Dessert";"France
·
Rivesaltes";"4.5";"64 ratings";"https://images.vivino.com/thumbs/cszsrfsiR2SpCXdSwCUwlg_pb_x300.png"
"393";"Cavit";"Arèle Vino Santo N.V.";"Dessert";"Italy
·
Trentino";"4.5";"63 ratings";"https://images.vivino.com/thumbs/Y065jOunQiaMNmhixB7n9w_pb_x300.png"
"394";"Corzano e Paterno";"Il Passito di Corzano N.V.";"Dessert";"Italy
·
Toscana";"4.5";"61 ratings";"https://images.vivino.com/thumbs/acgugM5rSMS8iRszLAyuRw_pb_x300.png"
"395";"Ornellaia";"Ornus 2012";"Dessert";"Italy
·
Toscana";"4.5";"59 ratings";"https://images.vivino.com/thumbs/YJiN_11fQRS1kzfHxY_BVA_pb_x300.png"
"396";"Disznókó";"Tokaji Aszú 6 Puttonyos 2005";"Dessert";"Hungary
·
Tokaj";"4.5";"59 ratings";"https://images.vivino.com/thumbs/ga49QVi8TROAuuppZ--QVQ_pb_x300.png"
"397";"Mullineux";"Straw Wine 2012";"Dessert";"South Africa
·
Swartland";"4.5";"59 ratings";"https://images.vivino.com/thumbs/Eyn41yOZRuucNW32l2Bi5g_pb_x300.png"
"398";"Château Suduiraut";"Sauternes (Premier Grand Cru Classé) 1985";"Dessert";"France
·
Sauternes";"4.5";"59 ratings";"https://images.vivino.com/thumbs/yyAgH9OpQjKEBxg1N1RBmA_pb_x300.png"
"399";"Groot Constantia";"Grand Constance 2010";"Dessert";"South Africa
·
Constantia";"4.5";"59 ratings";"https://images.vivino.com/thumbs/DODNA6a0RB6zZjm_6lAL6Q_pb_x300.png"
"400";"Navarre";"Pineau des Charentes Rosé N.V.";"Dessert";"France
·
Pineau des Charentes";"4.5";"59 ratings";"https://images.vivino.com/thumbs/4DvRAiorQ2afHerZuC_KEQ_pb_x300.png"
"401";"La Spinetta";"Passito Oro 2008";"Dessert";"Italy
·
Piemonte";"4.5";"58 ratings";"https://images.vivino.com/thumbs/q1JB8j3CQ6CwxCHN2zyfKA_pb_x300.png"
"402";"Royal Tokaji";"Nyulászó 6 Puttonyos Aszú 2008";"Dessert";"Hungary
·
Tokaj";"4.5";"56 ratings";"https://images.vivino.com/thumbs/z4hKF8_2QeOrWGZnPs-zbg_pb_x300.png"
"403";"Didier Dagueneau (Louis-Benjamin Dagueneau)";"Les Jardins de Babylone Moelleux 2006";"Dessert";"France
·
Jurançon";"4.5";"56 ratings";"https://images.vivino.com/thumbs/lZQrVzCaR2-JVOqOfKerdQ_pb_x300.png"
"404";"Tramin";"Roen 2017";"Dessert";"Italy
·
Südtirol - Alto Adige";"4.5";"56 ratings";"https://images.vivino.com/thumbs/HTi8_y9cRoyOb-3ALDDsuQ_pb_x300.png"
"405";"Keller";"Westhofen Kirchspiel Riesling Auslese N.V.";"Dessert";"Germany
·
Rheinhessen";"4.5";"57 ratings";"https://images.vivino.com/thumbs/AbIhUouIRZuhImfRZDYjzQ_pb_x300.png"
"406";"Mission Hill Family Estate";"Reserve Riesling Icewine 2014";"Dessert";"Canada
·
Okanagan Valley";"4.5";"54 ratings";"https://images.vivino.com/thumbs/It6rAKE6TVu8gHLU5a2j4w_pb_x300.png"
"407";"Château La Tour Blanche";"Sauternes (Premier Grand Cru Classé) 1988";"Dessert";"France
·
Sauternes";"4.5";"54 ratings";"https://images.vivino.com/thumbs/p9qtTwpGRCWoEWG20jv0Sw_pb_x300.png"
"408";"Hugel";"Sélection de Grains Nobles Gewürztraminer 1988";"Dessert";"France
·
Alsace";"4.5";"53 ratings";"https://images.vivino.com/thumbs/U-mFou_mQMKY_YceCqR1zg_pb_x300.png"
"409";"Fernand Engel";"Vendanges Tardives Gewürztraminer 2016";"Dessert";"France
·
Alsace Grand Cru";"4.5";"53 ratings";"https://images.vivino.com/thumbs/lBIL-kRzRc-n7XzWkInAgw_pb_x300.png"
"410";"Trefethen";"Late Harvest Riesling 2013";"Dessert";"United States
·
Oak Knoll District";"4.5";"52 ratings";"https://images.vivino.com/thumbs/Gxy1PuDhRkKSGWUbQ810PQ_pb_x300.png"
"411";"Château Rieussec";"Sauternes (Premier Grand Cru Classé) 1994";"Dessert";"France
·
Sauternes";"4.5";"52 ratings";"https://images.vivino.com/thumbs/gnOwIVXJQ6abQRMgMzGoAg_pb_x300.png"
"412";"Barberani";"Calcaia Orvieto Classico Superiore Dolce 2007";"Dessert";"Italy
·
Orvieto Classico";"4.5";"51 ratings";"https://images.vivino.com/thumbs/gzQtdl13Rsag7YQ8_DVcFg_pb_x300.png"
"413";"Ca' Rugate";"Recioto della Valpolicella L'Eremita 2009";"Dessert";"Italy
·
Recioto della Valpolicella";"4.5";"51 ratings";"https://images.vivino.com/thumbs/8O23VgiJTXqhz1VDl9WegA_pb_x300.png"
"414";"Dobogó";"Tokaji Aszú 6 Puttonyos 2006";"Dessert";"Hungary
·
Tokaj";"4.5";"49 ratings";"https://images.vivino.com/thumbs/T36jTQZkQc-aClz8hMmX8w_pb_x300.png"
"415";"Château Filhot";"Sauternes (Grand Cru Classé) 1989";"Dessert";"France
·
Sauternes";"4.5";"49 ratings";"https://images.vivino.com/thumbs/3pdVklK5Ty6q0Sy9-tQq9w_pb_x300.png"
"416";"Hexamer";"Meddersheimer Altenberg Riesling Eiswein 2016";"Dessert";"Germany
·
Nahe";"4.5";"49 ratings";"https://images.vivino.com/thumbs/RkFuGIwASI-GwfTw7q_VWA_pb_x300.png"
"417";"Barbeito";"Frasqueira Sercial 1992";"Dessert";"Portugal
·
Madeira";"4.5";"48 ratings";"https://images.vivino.com/thumbs/ruUXo3nTRhSOqw51LvfyvA_pb_x300.png"
"418";"Jos. Christoffel Jr.";"Ürziger Würzgarten Riesling Auslese 1993";"Dessert";"Germany
·
Mosel";"4.5";"48 ratings";"https://images.vivino.com/thumbs/r3qsegXRRTi0ewEisk0s-w_pb_x300.png"
"419";"Mosketto";"Delicate Sweet White 2017";"Dessert";"Italy
·
Piemonte";"4.5";"48 ratings";"https://images.vivino.com/thumbs/cDXhD7L0QzW0QaXhYSN2Wg_pb_x300.png"
"420";"Eroica";"Ice Wine Riesling 2013";"Dessert";"United States
·
Columbia Valley";"4.5";"48 ratings";"https://images.vivino.com/thumbs/hyR3WIPnQb2428vBakoUEQ_pb_x300.png"
"421";"Roberto Mazzi";"Le Calcarole Recioto della Valpolicella Classico 2009";"Dessert";"Italy
·
Recioto della Valpolicella Classico";"4.5";"47 ratings";"https://images.vivino.com/thumbs/2O2jdJpNQaGVMY1AtePnlQ_pb_x300.png"
"422";"Mission Hill Family Estate";"Reserve Riesling Icewine 2015";"Dessert";"Canada
·
Okanagan Valley";"4.5";"46 ratings";"https://images.vivino.com/thumbs/It6rAKE6TVu8gHLU5a2j4w_pb_x300.png"
"423";"Speri";"La Roggia Recioto della Valpolicella Classico 2009";"Dessert";"Italy
·
Recioto della Valpolicella Classico";"4.5";"46 ratings";"https://images.vivino.com/thumbs/QUenLrGQR8Wmq7x-adoSeA_pb_x300.png"
"424";"Peller Estates";"Icewine Riesling 2007";"Dessert";"Canada
·
Niagara Peninsula";"4.5";"47 ratings";"https://images.vivino.com/thumbs/CVLy3i-dTGqEYun9DKVgFA_pb_x300.png"
"425";"Azienda Agricola Biava";"Moscato di Scanzo 2010";"Dessert";"Italy
·
Moscato di Scanzo";"4.5";"46 ratings";"https://images.vivino.com/thumbs/RF-1gCt0Qb2a86hLhGvqvg_pb_x300.png"
"426";"Sine Qua Non";"Mr. K The Noble Man (Viognier) 2006";"Dessert";"United States
·
San Luis Obispo County";"4.5";"45 ratings";"https://images.vivino.com/highlights/icon/most_user_rated.svg"
"427";"Inniskillin";"Riesling Icewine 2006";"Dessert";"Canada
·
Niagara Peninsula";"4.5";"45 ratings";"https://images.vivino.com/thumbs/ZyToTF2xRdqBaQOFXAX2CA_pb_x300.png"
"428";"Inniskillin";"Cabernet Franc Icewine 2013";"Dessert";"Canada
·
Niagara Peninsula";"4.5";"45 ratings";"https://images.vivino.com/thumbs/WFqObuamTS6OwzmcjjZPZg_pb_x300.png"
"429";"Donnafugata";"Ben Ryé Passito di Pantelleria 2005";"Dessert";"Italy
·
Passito di Pantelleria";"4.5";"44 ratings";"https://images.vivino.com/thumbs/tWuXrj0nRZCum1ezynysLA_pb_x300.png"
"430";"Fattoria Zerbina";"AR Albana di Romagna Passito Riserva N.V.";"Dessert";"Italy
·
Albana di Romagna";"4.5";"44 ratings";"https://images.vivino.com/thumbs/O_Et1E0ySu6d-9i88rkBOQ_pb_x300.png"
"431";"Barbeito";"Frasqueira Sercial 1988";"Dessert";"Portugal
·
Madeira";"4.5";"43 ratings";"https://images.vivino.com/thumbs/ruUXo3nTRhSOqw51LvfyvA_pb_x300.png"
"432";"Anselmann";"Riesling Eiswein 2007";"Dessert";"Germany
·
Pfalz";"4.5";"43 ratings";"https://images.vivino.com/thumbs/gMYaUJe5Q0ikRJ3DP5gNiQ_pb_x300.png"
"433";"Château Raymond-Lafon";"Sauternes 1988";"Dessert";"France
·
Sauternes";"4.5";"43 ratings";"https://images.vivino.com/thumbs/G3BbcHBuTvW8CKw0xgyiFQ_pb_x300.png"
"434";"Groot Constantia";"Grand Constance 2011";"Dessert";"South Africa
·
Constantia";"4.5";"42 ratings";"https://images.vivino.com/thumbs/DODNA6a0RB6zZjm_6lAL6Q_pb_x300.png"
"435";"Bisson";"Sciacchetrà N.V.";"Dessert";"Italy
·
Cinque Terre";"4.5";"41 ratings";"https://images.vivino.com/thumbs/knNYGnNGS0aDM8YZGpRmFw_pb_x300.png"
"436";"Château Suduiraut";"Sauternes (Premier Grand Cru Classé) 1976";"Dessert";"France
·
Sauternes";"4.5";"41 ratings";"https://images.vivino.com/thumbs/yyAgH9OpQjKEBxg1N1RBmA_pb_x300.png"
"437";"Klein Constantia";"Vin de Constance (Natural Sweet) 1996";"Dessert";"South Africa
·
Constantia";"4.5";"41 ratings";"https://images.vivino.com/thumbs/EKZ0KF4gS4eVwXbsNs-jyQ_pb_x300.png"
"438";"Domaine Weinbach";"Riesling Alsace Grand Cru Schlossberg Sélection de Grains Nobles N.V.";"Dessert";"France
·
Alsace Grand Cru";"4.5";"41 ratings";"https://images.vivino.com/thumbs/PGk1tXz3QkqtZfWK9Pk9Hw_pb_x300.png"
"439";"Klein Constantia";"Vin de Constance (Natural Sweet) 1998";"Dessert";"South Africa
·
Constantia";"4.5";"39 ratings";"https://images.vivino.com/thumbs/EKZ0KF4gS4eVwXbsNs-jyQ_pb_x300.png"
"440";"Didier Dagueneau (Louis-Benjamin Dagueneau)";"Les Jardins de Babylone Moelleux 2014";"Dessert";"France
·
Jurançon";"4.5";"39 ratings";"https://images.vivino.com/thumbs/lZQrVzCaR2-JVOqOfKerdQ_pb_x300.png"
"441";"Horácio Simões";"Bastardo 2012";"Dessert";"Portugal
·
Palmela";"4.5";"39 ratings";"https://images.vivino.com/thumbs/8cujDDcLT9S2ikE1ONcrKA_pb_x300.png"
"442";"Forlini Cappellini";"Sciacchetrà Riserva N.V.";"Dessert";"Italy
·
Cinque Terre";"4.5";"39 ratings";"https://images.vivino.com/thumbs/B3XmvNfJQJ2kMNtppapu2A_pb_x300.png"
"443";"Disznókó";"Tokaji Aszú 6 Puttonyos 2006";"Dessert";"Hungary
·
Tokaj";"4.5";"38 ratings";"https://images.vivino.com/thumbs/ga49QVi8TROAuuppZ--QVQ_pb_x300.png"
"444";"Domaine Sigalas";"Vinsanto 2006";"Dessert";"Greece
·
Santorini";"4.5";"38 ratings";"https://images.vivino.com/thumbs/X57PqexxRLiloMbAr1q5gA_pb_x300.png"
"445";"Dönnhoff";"Oberhäuser Brücke Riesling Beerenauslese N.V.";"Dessert";"Germany
·
Nahe";"4.5";"40 ratings";"https://images.vivino.com/thumbs/lkoxAY0vSkOvSBoT9mzmSA_pb_x300.png"
"446";"Didier Dagueneau (Louis-Benjamin Dagueneau)";"Les Jardins de Babylone Moelleux 2004";"Dessert";"France
·
Jurançon";"4.5";"38 ratings";"https://images.vivino.com/thumbs/lZQrVzCaR2-JVOqOfKerdQ_pb_x300.png"
"447";"Donnafugata";"Ben Ryè Passito di Pantelleria Edizione Limitata 2011";"Dessert";"Italy
·
Passito di Pantelleria";"4.5";"37 ratings";"https://images.vivino.com/thumbs/t-B11h9fSM6omIela450TQ_pb_x300.png"
"448";"Château Lafaurie-Peyraguey";"Sauternes (Premier Grand Cru Classé) 1985";"Dessert";"France
·
Sauternes";"4.5";"37 ratings";"https://images.vivino.com/thumbs/8KqQ2KDCRzmR4CiZ3QMRPg_pb_x300.png"
"449";"Marco de Bartoli";"Vergine Riserva 1988";"Dessert";"Italy
·
Marsala";"4.5";"36 ratings";"https://images.vivino.com/thumbs/iVNliVMMRRm9hRQ9Ys9xgA_pb_x300.png"
"450";"Rocca di Montegrossi";"Vin Santo del Chianti Classico 2006";"Dessert";"Italy
·
Vin Santo del Chianti Classico";"4.5";"36 ratings";"https://images.vivino.com/thumbs/x6N6MStvSceDOWXXsQTSzw_pb_x300.png"
"451";"Sauska";"Tokaji Aszú 5 Puttonyos 2013";"Dessert";"Hungary
·
Tokaj";"4.5";"36 ratings";"https://images.vivino.com/thumbs/ywY9OFT5SouXzV3tdq9mVQ_pb_x300.png"
"452";"Bussola";"Recioto Della Valpolicella Classico 2012";"Dessert";"Italy
·
Recioto della Valpolicella";"4.5";"36 ratings";"https://images.vivino.com/thumbs/9jxI9WYBRkWZsWZ9x0b36w_pb_x300.png"
"453";"Stefano Accordini";"Recioto della Valpolicella Classico Acinatico 2009";"Dessert";"Italy
·
Recioto della Valpolicella";"4.5";"36 ratings";"https://images.vivino.com/thumbs/NqLoJ3eiT6CP_009eoHypA_pb_x300.png"
"454";"Dolce";"Dolce (Late Harvest) 2005";"Dessert";"United States
·
Napa Valley";"4.5";"35 ratings";"https://images.vivino.com/thumbs/Sjyvsv8cQJqxqIjXbKWI8g_pb_x300.png"
"455";"Baumard";"Quarts de Chaume 1997";"Dessert";"France
·
Quarts de Chaume";"4.5";"35 ratings";"https://images.vivino.com/thumbs/qBBNWcfcQcmQUPnSI8EnIw_pb_x300.png"
"456";"François Chidaine";"Les Tuffeaux Montlouis Sur Loire 2011";"Dessert";"France
·
Montlouis-sur-Loire";"4.5";"35 ratings";"https://images.vivino.com/thumbs/bn0uRauvTSiuy_AjN7WUwA_pb_x300.png"
"457";"Merryvale";"Antigua Dessert 2008";"Dessert";"United States
·
California";"4.5";"35 ratings";"https://images.vivino.com/thumbs/NnJpMRKASMGiF30tbm-9yQ_pb_x300.png"
"458";"Hundred Acre";"Fortification Port N.V.";"Dessert";"United States
·
Napa Valley";"4.6";"39 ratings";"https://images.vivino.com/thumbs/YcTgJEHRR3W6SBETW0fSWg_pb_x300.png"
"459";"Fritz Haag";"Brauneberger Juffer Sonnenuhr Riesling Auslese 2001";"Dessert";"Germany
·
Brauneberg";"4.5";"35 ratings";"https://images.vivino.com/thumbs/a8C228AUSz-EQAgvUcKfhw_pb_x300.png"
"460";"Kracher";"Nummer 6 Zwischen den Seen Scheurebe Trockenbeerenauslese N.V.";"Dessert";"Austria
·
Burgenland";"4.5";"35 ratings";"https://images.vivino.com/thumbs/u8Y0-tyHREuXZDvIEysmpQ_pb_x300.png"
"461";"Domaine de Rancy";"Rivesaltes Ambré 1993";"Dessert";"France
·
Rivesaltes";"4.5";"34 ratings";"https://images.vivino.com/thumbs/v2D2Ehz5Roeryu3tAwsdpQ_pb_x300.png"
"462";"Château d'Yquem";"Sauternes 1968";"Dessert";"France
·
Sauternes";"4.5";"34 ratings";"https://images.vivino.com/thumbs/Jt7xLGXcSA22gVYMyBJjGg_pb_x300.png"
"463";"Château de Fargues";"Sauternes (Lur Saluces) 1983";"Dessert";"France
·
Sauternes";"4.5";"34 ratings";"https://images.vivino.com/thumbs/6UkCAp0zR-StH2rQSPvU-g_pb_x300.png"
"464";"Leon Beyer";"Riesling Sélection de Grains Nobles 1989";"Dessert";"France
·
Alsace";"4.5";"36 ratings";"https://thumbs.vivino.com/avatars/AHxUaG3-QzubAesciEFFUg_50x50.jpg"
"465";"Morris of Rutherglen";"Cellar Reserve Grand Liqueur Muscat N.V.";"Dessert";"Australia
·
Rutherglen";"4.5";"35 ratings";"https://images.vivino.com/highlights/icon/top_ranked.svg"
"466";"Cantine Viola";"Passito Moscato 2012";"Dessert";"Italy
·
Calabria";"4.5";"34 ratings";"https://images.vivino.com/thumbs/TJ-fW0loTkWg6kBtSKdsfg_pb_x300.png"
"467";"Capichera";"VT Vendemmia Tardiva 2016";"Dessert";"Italy
·
Isola dei Nuraghi";"4.5";"34 ratings";"https://images.vivino.com/thumbs/SkXi46dbQkqMEovACb9G6w_pb_x300.png"
"468";"Château Dereszla";"Aszú 5 Puttonyos 2004";"Dessert";"Hungary
·
Tokaj";"4.5";"34 ratings";"https://images.vivino.com/thumbs/XuCY0pr8Qf-hl07At_KZQw_pb_x300.png"
"469";"Domaine Cauhapé";"Quintessence du Petit Manseng Jurançon 2010";"Dessert";"France
·
Jurançon";"4.5";"33 ratings";"https://images.vivino.com/thumbs/3r6pimhySt6y7bNVi1-DVA_pb_x300.png"
"470";"Samuel Tinon";"Tokaji Aszú 2006";"Dessert";"Hungary
·
Tokaj";"4.5";"33 ratings";"https://images.vivino.com/thumbs/cCAPARzbQL2UsPYJIiv4fQ_pb_x300.png"
"471";"Badia di Morrona";"Vin Santo del Chianti 2010";"Dessert";"Italy
·
Chianti";"4.5";"33 ratings";"https://images.vivino.com/thumbs/6K2yyS-9S8mDkH9sRczU5w_pb_x300.png"
"472";"Kracher";"Grande Cuvée Nummer 6 Nouvelle Vague Trockenbeerenauslese 2008";"Dessert";"Austria
·
Burgenland";"4.5";"33 ratings";"https://images.vivino.com/thumbs/vSY4E5LeQfaQsinzlrvb-w_pb_x300.png"
"473";"Château Moncontour";"Nectar N.V.";"Dessert";"France
·
Vouvray";"4.5";"34 ratings";"https://images.vivino.com/thumbs/ol2tEz07S7Oj8R1c0p9TNQ_pb_x300.png"
"474";"Disznókó";"Tokaji Aszú 6 Puttonyos 1992";"Dessert";"Hungary
·
Tokaj";"4.5";"33 ratings";"https://images.vivino.com/thumbs/ga49QVi8TROAuuppZ--QVQ_pb_x300.png"
"475";"Bacchereto";"Vin Santo di Carmignano 2004";"Dessert";"Italy
·
Vin Santo di Carmignano";"4.5";"32 ratings";"https://images.vivino.com/thumbs/k7CaMQL-QBK2TJA2ZhDD7w_pb_x300.png"
"476";"Hugel";"Sélection de Grains Nobles Gewürztraminer 1999";"Dessert";"France
·
Alsace";"4.5";"32 ratings";"https://images.vivino.com/thumbs/U-mFou_mQMKY_YceCqR1zg_pb_x300.png"
"477";"Rocca di Montegrossi";"Vin Santo del Chianti Classico 2007";"Dessert";"Italy
·
Vin Santo del Chianti Classico";"4.5";"32 ratings";"https://images.vivino.com/thumbs/x6N6MStvSceDOWXXsQTSzw_pb_x300.png"
"478";"Wayne Gretzky Estates No. 99";"Icewine Vidal 2017";"Dessert";"Canada
·
Niagara Peninsula";"4.5";"31 ratings";"https://images.vivino.com/thumbs/ve2orwlFRIKdb1c17X5BmQ_pb_x300.png"
"479";"Weingüter Wegeler";"Doctor Spätlese 2010";"Dessert";"Germany
·
Mosel";"4.5";"31 ratings";"https://images.vivino.com/thumbs/ceXO94eXSDKKix6-sAGtgg_pb_x300.png"
"480";"Hatzidakis";"Nama (Vin Rouge Naturellement Doux) 2003";"Dessert";"Greece
·
Santorini";"4.5";"31 ratings";"https://images.vivino.com/highlights/icon/best_user_rated.svg"
"481";"Fenech";"Malvasia delle Lipari Passito 2010";"Dessert";"Italy
·
Malvasia delle Lipari";"4.5";"32 ratings";"https://images.vivino.com/thumbs/HaKLRkI8ToGsuM_-Ab_9Xg_pb_x300.png"
"482";"Royal Tokaji";"Aszú 6 puttonyos 2005";"Dessert";"Hungary
·
Tokaj";"4.5";"31 ratings";"https://images.vivino.com/thumbs/GRFFX4I8R6yyfgcwrYOnYQ_pb_x300.png"
"483";"Grand Tokaj";"Tokaji Aszú 6 Puttonyos 2013";"Dessert";"Hungary
·
Tokaj";"4.5";"31 ratings";"https://images.vivino.com/thumbs/mqTayzaeRQ2pZdluQcYfZQ_pb_x300.png"
"484";"San Giusto a Rentennano";"Vin San Giusto 2006";"Dessert";"Italy
·
Vin Santo";"4.5";"31 ratings";"https://images.vivino.com/thumbs/7PrtnQK7QT21fka3wW-QZQ_pb_x300.png"
"485";"Château Lamothe-Despujols";"Sauternes (Grand Cru Classé) 2001";"Dessert";"France
·
Sauternes";"4.5";"30 ratings";"https://images.vivino.com/thumbs/sdKHmhk9SqGFRzqR-Qq_Rg_pb_x300.png"
"486";"Barbeito";"Frasqueira Verdelho 1992";"Dessert";"Portugal
·
Madeira";"4.5";"30 ratings";"https://images.vivino.com/thumbs/VhaK-rlTTRuwlM36xUFvyg_pb_x300.png"
"487";"San Giusto a Rentennano";"Vin San Giusto 2003";"Dessert";"Italy
·
Vin Santo";"4.5";"30 ratings";"https://images.vivino.com/thumbs/7PrtnQK7QT21fka3wW-QZQ_pb_x300.png"
"488";"Château de Leberon";"Vin Muté À l'Armagnac Colombard N.V.";"Dessert";"France
·
Vin de France";"4.5";"30 ratings";"https://images.vivino.com/thumbs/b19-isQ4RjeuezuuJOk-YQ_pb_x300.png"
"489";"Berta";"Villa Prato Grappa Invecchiata 2017";"Dessert";"Italy
·
Piemonte";"4.5";"31 ratings";"https://images.vivino.com/highlights/icon/top_ranked.svg"
"490";"Fairview";"La Beryl Blanc 2017";"Dessert";"South Africa
·
Paarl";"4.5";"29 ratings";"https://images.vivino.com/thumbs/yWQn4vTDTMa0kDMmMkyU6w_pb_x300.png"
"491";"Maculan";"Acininobili 2006";"Dessert";"Italy
·
Breganze";"4.5";"29 ratings";"https://images.vivino.com/thumbs/Q545RGZLR7u5iIlBweYOcg_pb_x300.png"
"492";"Bertani";"Recioto della Valpolicella Classico Superiore 1983";"Dessert";"Italy
·
Recioto della Valpolicella";"4.5";"28 ratings";"https://images.vivino.com/thumbs/R1CkuadKRMyWT42aA-h9Gg_pb_x300.png"
"493";"Anselmann";"Siegerrebe Spätlese 2012";"Dessert";"Germany
·
Pfalz";"4.5";"28 ratings";"https://images.vivino.com/thumbs/K7UXQsONS2ihRNDTcqrkxg_pb_x300.png"
"494";"Lvnae";"Nektár Passito 2015";"Dessert";"Italy
·
Liguria";"4.5";"28 ratings";"https://images.vivino.com/highlights/icon/top_ranked.svg"
"495";"Barboursville";"Phileo 2008";"Dessert";"United States
·
Virginia";"4.5";"27 ratings";"https://images.vivino.com/thumbs/ECQ7bfVeQgSyg03adYFxzw_pb_x300.png"
"496";"Hartwell Estate";"Cabernet Sauvignon Sweet Hart 2013";"Dessert";"United States
·
Stags Leap District";"4.5";"27 ratings";"https://images.vivino.com/highlights/icon/most_user_rated.svg"
"497";"Château Coutet";"Sauternes Barsac (Premier Grand Cru Classé) 1979";"Dessert";"France
·
Barsac";"4.5";"27 ratings";"https://images.vivino.com/thumbs/RERw07yGQ0OqQdVzeVo7fw_pb_x300.png"
"498";"Weinrieder";"Schneiderberg Riesling Eiswein 2012";"Dessert";"Austria
·
Weinviertel";"4.5";"27 ratings";"https://images.vivino.com/thumbs/o7Cp0Q86SDWHMQ2i_Bzexg_pb_x300.png"
"499";"Weingut Gunderloch";"Nackenheim Rothenberg Riesling Auslese 2007";"Dessert";"Germany
·
Rheinhessen";"4.5";"27 ratings";"https://images.vivino.com/thumbs/NnGrtYgLSbeuJG83ltc1Vw_pb_x300.png"
"500";"Oremus";"Tokaji Late Harvest 2002";"Dessert";"Hungary
·
Tokaj";"4.5";"26 ratings";"https://images.vivino.com/thumbs/2dKAu-VjRuCmz2y0BCYGsA_pb_x300.png"
"501";"Patterson";"Late Harvest Roussanne 2013";"Dessert";"United States
·
Yakima Valley";"4.5";"26 ratings";"https://images.vivino.com/thumbs/o_eg3lD3QPyr7BsZ-QHC7Q_pb_x300.png"
"502";"Capichera";"VT Vendemmia Tardiva 2011";"Dessert";"Italy
·
Isola dei Nuraghi";"4.5";"26 ratings";"https://images.vivino.com/thumbs/SkXi46dbQkqMEovACb9G6w_pb_x300.png"
"503";"Bertani";"Recioto della Valpolicella Classico Superiore 1985";"Dessert";"Italy
·
Recioto della Valpolicella";"4.5";"26 ratings";"https://images.vivino.com/thumbs/R1CkuadKRMyWT42aA-h9Gg_pb_x300.png"
"504";"Château Pajzos";"Tokaji Aszú 3 Puttonyos 1993";"Dessert";"Hungary
·
Tokaj";"4.5";"26 ratings";"https://images.vivino.com/thumbs/q_VAstDYTq-JvVztt5nUZw_pb_x300.png"
"505";"Hugel";"Sélection de Grains Nobles Gewürztraminer 1997";"Dessert";"France
·
Alsace";"4.5";"26 ratings";"https://images.vivino.com/thumbs/U-mFou_mQMKY_YceCqR1zg_pb_x300.png"
